"TIME","GEO","INDIC_DE","Value"
"1960","Sweden","Total first marriage rate - females",":"
"1960","United Kingdom","Mean age at first marriage - males",":"
"1960","United Kingdom","Mean age at first marriage - females",":"
"1960","United Kingdom","Total first marriage rate - males",":"
"1960","United Kingdom","Total first marriage rate - females",":"
"1960","Iceland","Mean age at first marriage - males",":"
"1960","Iceland","Mean age at first marriage - females",":"
"1960","Iceland","Total first marriage rate - males",":"
"1960","Iceland","Total first marriage rate - females",":"
"1960","Liechtenstein","Mean age at first marriage - males",":"
"1960","Liechtenstein","Mean age at first marriage - females",":"
"1960","Liechtenstein","Total first marriage rate - males",":"
"1960","Liechtenstein","Total first marriage rate - females",":"
"1960","Norway","Mean age at first marriage - males",":"
"1960","Norway","Mean age at first marriage - females",":"
"1960","Norway","Total first marriage rate - males",":"
"1960","Norway","Total first marriage rate - females",":"
"1960","Switzerland","Mean age at first marriage - males",":"
"1960","Switzerland","Mean age at first marriage - females",":"
"1960","Switzerland","Total first marriage rate - males",":"
"1960","Switzerland","Total first marriage rate - females",":"
"1960","Montenegro","Mean age at first marriage - males",":"
"1960","Montenegro","Mean age at first marriage - females",":"
"1960","Montenegro","Total first marriage rate - males",":"
"1960","Montenegro","Total first marriage rate - females",":"
"1960","North Macedonia","Mean age at first marriage - males",":"
"1960","North Macedonia","Mean age at first marriage - females",":"
"1960","North Macedonia","Total first marriage rate - males",":"
"1960","North Macedonia","Total first marriage rate - females",":"
"1960","Albania","Mean age at first marriage - males",":"
"1960","Albania","Mean age at first marriage - females",":"
"1960","Albania","Total first marriage rate - males",":"
"1960","Albania","Total first marriage rate - females",":"
"1960","Serbia","Mean age at first marriage - males",":"
"1960","Serbia","Mean age at first marriage - females",":"
"1960","Serbia","Total first marriage rate - males",":"
"1960","Serbia","Total first marriage rate - females",":"
"1960","Turkey","Mean age at first marriage - males",":"
"1960","Turkey","Mean age at first marriage - females",":"
"1960","Turkey","Total first marriage rate - males",":"
"1960","Turkey","Total first marriage rate - females",":"
"1960","Andorra","Mean age at first marriage - males",":"
"1960","Andorra","Mean age at first marriage - females",":"
"1960","Andorra","Total first marriage rate - males",":"
"1960","Andorra","Total first marriage rate - females",":"
"1960","Belarus","Mean age at first marriage - males",":"
"1960","Belarus","Mean age at first marriage - females",":"
"1960","Belarus","Total first marriage rate - males",":"
"1960","Belarus","Total first marriage rate - females",":"
"1960","Bosnia and Herzegovina","Mean age at first marriage - males",":"
"1960","Bosnia and Herzegovina","Mean age at first marriage - females",":"
"1960","Bosnia and Herzegovina","Total first marriage rate - males",":"
"1960","Bosnia and Herzegovina","Total first marriage rate - females",":"
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":"
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":"
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - males",":"
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - females",":"
"1960","Moldova","Mean age at first marriage - males",":"
"1960","Moldova","Mean age at first marriage - females",":"
"1960","Moldova","Total first marriage rate - males",":"
"1960","Moldova","Total first marriage rate - females",":"
"1960","Monaco","Mean age at first marriage - males",":"
"1960","Monaco","Mean age at first marriage - females",":"
"1960","Monaco","Total first marriage rate - males",":"
"1960","Monaco","Total first marriage rate - females",":"
"1960","Russia","Mean age at first marriage - males",":"
"1960","Russia","Mean age at first marriage - females",":"
"1960","Russia","Total first marriage rate - males",":"
"1960","Russia","Total first marriage rate - females",":"
"1960","San Marino","Mean age at first marriage - males",":"
"1960","San Marino","Mean age at first marriage - females",":"
"1960","San Marino","Total first marriage rate - males",":"
"1960","San Marino","Total first marriage rate - females",":"
"1960","Ukraine","Mean age at first marriage - males",":"
"1960","Ukraine","Mean age at first marriage - females",":"
"1960","Ukraine","Total first marriage rate - males",":"
"1960","Ukraine","Total first marriage rate - females",":"
"1960","Armenia","Mean age at first marriage - males",":"
"1960","Armenia","Mean age at first marriage - females",":"
"1960","Armenia","Total first marriage rate - males",":"
"1960","Armenia","Total first marriage rate - females",":"
"1960","Azerbaijan","Mean age at first marriage - males",":"
"1960","Azerbaijan","Mean age at first marriage - females",":"
"1960","Azerbaijan","Total first marriage rate - males",":"
"1960","Azerbaijan","Total first marriage rate - females",":"
"1960","Georgia","Mean age at first marriage - males",":"
"1960","Georgia","Mean age at first marriage - females",":"
"1960","Georgia","Total first marriage rate - males",":"
"1960","Georgia","Total first marriage rate - females",":"
"1961","Belgium","Mean age at first marriage - males",":"
"1961","Belgium","Mean age at first marriage - females",":"
"1961","Belgium","Total first marriage rate - males",":"
"1961","Belgium","Total first marriage rate - females",":"
"1961","Bulgaria","Mean age at first marriage - males",":"
"1961","Bulgaria","Mean age at first marriage - females",":"
"1961","Bulgaria","Total first marriage rate - males",":"
"1961","Bulgaria","Total first marriage rate - females",":"
"1961","Czechia","Mean age at first marriage - males",":"
"1961","Czechia","Mean age at first marriage - females",":"
"1961","Czechia","Total first marriage rate - males",":"
"1961","Czechia","Total first marriage rate - females",":"
"1961","Denmark","Mean age at first marriage - males",":"
"1961","Denmark","Mean age at first marriage - females",":"
"1961","Denmark","Total first marriage rate - males",":"
"1961","Denmark","Total first marriage rate - females",":"
"1961","Germany including former GDR","Mean age at first marriage - males",":"
"1961","Germany including former GDR","Mean age at first marriage - females",":"
"1961","Germany including former GDR","Total first marriage rate - males",":"
"1961","Germany including former GDR","Total first marriage rate - females",":"
"1961","Estonia","Mean age at first marriage - males",":"
"1961","Estonia","Mean age at first marriage - females",":"
"1961","Estonia","Total first marriage rate - males",":"
"1961","Estonia","Total first marriage rate - females",":"
"1961","Ireland","Mean age at first marriage - males",":"
"1961","Ireland","Mean age at first marriage - females",":"
"1961","Ireland","Total first marriage rate - males",":"
"1961","Ireland","Total first marriage rate - females",":"
"1961","Greece","Mean age at first marriage - males",":"
"1961","Greece","Mean age at first marriage - females",":"
"1961","Greece","Total first marriage rate - males",":"
"1961","Greece","Total first marriage rate - females",":"
"1961","Spain","Mean age at first marriage - males",":"
"1961","Spain","Mean age at first marriage - females",":"
"1961","Spain","Total first marriage rate - males",":"
"1961","Spain","Total first marriage rate - females",":"
"1961","France","Mean age at first marriage - males",":"
"1961","France","Mean age at first marriage - females",":"
"1961","France","Total first marriage rate - males",":"
"1961","France","Total first marriage rate - females",":"
"1961","France (metropolitan)","Mean age at first marriage - males",":"
"1961","France (metropolitan)","Mean age at first marriage - females",":"
"1961","France (metropolitan)","Total first marriage rate - males",":"
"1961","France (metropolitan)","Total first marriage rate - females",":"
"1961","Croatia","Mean age at first marriage - males",":"
"1961","Croatia","Mean age at first marriage - females",":"
"1961","Croatia","Total first marriage rate - males",":"
"1961","Croatia","Total first marriage rate - females",":"
"1961","Italy","Mean age at first marriage - males",":"
"1961","Italy","Mean age at first marriage - females",":"
"1961","Italy","Total first marriage rate - males",":"
"1961","Italy","Total first marriage rate - females",":"
"1961","Cyprus","Mean age at first marriage - males",":"
"1961","Cyprus","Mean age at first marriage - females",":"
"1961","Cyprus","Total first marriage rate - males",":"
"1961","Cyprus","Total first marriage rate - females",":"
"1961","Latvia","Mean age at first marriage - males",":"
"1961","Latvia","Mean age at first marriage - females",":"
"1961","Latvia","Total first marriage rate - males",":"
"1961","Latvia","Total first marriage rate - females",":"
"1961","Lithuania","Mean age at first marriage - males",":"
"1961","Lithuania","Mean age at first marriage - females",":"
"1961","Lithuania","Total first marriage rate - males",":"
"1961","Lithuania","Total first marriage rate - females",":"
"1961","Luxembourg","Mean age at first marriage - males",":"
"1961","Luxembourg","Mean age at first marriage - females",":"
"1961","Luxembourg","Total first marriage rate - males",":"
"1961","Luxembourg","Total first marriage rate - females",":"
"1961","Hungary","Mean age at first marriage - males",":"
"1961","Hungary","Mean age at first marriage - females",":"
"1961","Hungary","Total first marriage rate - males",":"
"1961","Hungary","Total first marriage rate - females",":"
"1961","Malta","Mean age at first marriage - males",":"
"1961","Malta","Mean age at first marriage - females",":"
"1961","Malta","Total first marriage rate - males",":"
"1961","Malta","Total first marriage rate - females",":"
"1961","Netherlands","Mean age at first marriage - males",":"
"1961","Netherlands","Mean age at first marriage - females",":"
"1961","Netherlands","Total first marriage rate - males",":"
"1961","Netherlands","Total first marriage rate - females",":"
"1961","Austria","Mean age at first marriage - males",":"
"1961","Austria","Mean age at first marriage - females",":"
"1961","Austria","Total first marriage rate - males",":"
"1961","Austria","Total first marriage rate - females",":"
"1961","Poland","Mean age at first marriage - males",":"
"1961","Poland","Mean age at first marriage - females",":"
"1961","Poland","Total first marriage rate - males",":"
"1961","Poland","Total first marriage rate - females",":"
"1961","Portugal","Mean age at first marriage - males",":"
"1961","Portugal","Mean age at first marriage - females",":"
"1961","Portugal","Total first marriage rate - males",":"
"1961","Portugal","Total first marriage rate - females",":"
"1961","Romania","Mean age at first marriage - males",":"
"1961","Romania","Mean age at first marriage - females",":"
"1961","Romania","Total first marriage rate - males",":"
"1961","Romania","Total first marriage rate - females",":"
"1961","Slovenia","Mean age at first marriage - males",":"
"1961","Slovenia","Mean age at first marriage - females",":"
"1961","Slovenia","Total first marriage rate - males",":"
"1961","Slovenia","Total first marriage rate - females",":"
"1961","Slovakia","Mean age at first marriage - males",":"
"1961","Slovakia","Mean age at first marriage - females",":"
"1961","Slovakia","Total first marriage rate - males",":"
"1961","Slovakia","Total first marriage rate - females",":"
"1961","Finland","Mean age at first marriage - males",":"
"1961","Finland","Mean age at first marriage - females",":"
"1961","Finland","Total first marriage rate - males",":"
"1961","Finland","Total first marriage rate - females",":"
"1961","Sweden","Mean age at first marriage - males",":"
"1961","Sweden","Mean age at first marriage - females",":"
"1961","Sweden","Total first marriage rate - males",":"
"1961","Sweden","Total first marriage rate - females",":"
"1961","United Kingdom","Mean age at first marriage - males",":"
"1961","United Kingdom","Mean age at first marriage - females",":"
"1961","United Kingdom","Total first marriage rate - males",":"
"1961","United Kingdom","Total first marriage rate - females",":"
"1961","Iceland","Mean age at first marriage - males",":"
"1961","Iceland","Mean age at first marriage - females",":"
"1961","Iceland","Total first marriage rate - males",":"
"1961","Iceland","Total first marriage rate - females",":"
"1961","Liechtenstein","Mean age at first marriage - males",":"
"1961","Liechtenstein","Mean age at first marriage - females",":"
"1961","Liechtenstein","Total first marriage rate - males",":"
"1961","Liechtenstein","Total first marriage rate - females",":"
"1961","Norway","Mean age at first marriage - males",":"
"1961","Norway","Mean age at first marriage - females",":"
"1961","Norway","Total first marriage rate - males",":"
"1961","Norway","Total first marriage rate - females",":"
"1961","Switzerland","Mean age at first marriage - males",":"
"1961","Switzerland","Mean age at first marriage - females",":"
"1961","Switzerland","Total first marriage rate - males",":"
"1961","Switzerland","Total first marriage rate - females",":"
"1961","Montenegro","Mean age at first marriage - males",":"
"1961","Montenegro","Mean age at first marriage - females",":"
"1961","Montenegro","Total first marriage rate - males",":"
"1961","Montenegro","Total first marriage rate - females",":"
"1961","North Macedonia","Mean age at first marriage - males",":"
"1961","North Macedonia","Mean age at first marriage - females",":"
"1961","North Macedonia","Total first marriage rate - males",":"
"1961","North Macedonia","Total first marriage rate - females",":"
"1961","Albania","Mean age at first marriage - males",":"
"1961","Albania","Mean age at first marriage - females",":"
"1961","Albania","Total first marriage rate - males",":"
"1961","Albania","Total first marriage rate - females",":"
"1961","Serbia","Mean age at first marriage - males",":"
"1961","Serbia","Mean age at first marriage - females",":"
"1961","Serbia","Total first marriage rate - males",":"
"1961","Serbia","Total first marriage rate - females",":"
"1961","Turkey","Mean age at first marriage - males",":"
"1961","Turkey","Mean age at first marriage - females",":"
"1961","Turkey","Total first marriage rate - males",":"
"1961","Turkey","Total first marriage rate - females",":"
"1961","Andorra","Mean age at first marriage - males",":"
"1961","Andorra","Mean age at first marriage - females",":"
"1961","Andorra","Total first marriage rate - males",":"
"1961","Andorra","Total first marriage rate - females",":"
"1961","Belarus","Mean age at first marriage - males",":"
"1961","Belarus","Mean age at first marriage - females",":"
"1961","Belarus","Total first marriage rate - males",":"
"1961","Belarus","Total first marriage rate - females",":"
"1961","Bosnia and Herzegovina","Mean age at first marriage - males",":"
"1961","Bosnia and Herzegovina","Mean age at first marriage - females",":"
"1961","Bosnia and Herzegovina","Total first marriage rate - males",":"
"1961","Bosnia and Herzegovina","Total first marriage rate - females",":"
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":"
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":"
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - males",":"
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - females",":"
"1961","Moldova","Mean age at first marriage - males",":"
"1961","Moldova","Mean age at first marriage - females",":"
"1961","Moldova","Total first marriage rate - males",":"
"1961","Moldova","Total first marriage rate - females",":"
"1961","Monaco","Mean age at first marriage - males",":"
"1961","Monaco","Mean age at first marriage - females",":"
"1961","Monaco","Total first marriage rate - males",":"
"1961","Monaco","Total first marriage rate - females",":"
"1961","Russia","Mean age at first marriage - males",":"
"1961","Russia","Mean age at first marriage - females",":"
"1961","Russia","Total first marriage rate - males",":"
"1961","Russia","Total first marriage rate - females",":"
"1961","San Marino","Mean age at first marriage - males",":"
"1961","San Marino","Mean age at first marriage - females",":"
"1961","San Marino","Total first marriage rate - males",":"
"1961","San Marino","Total first marriage rate - females",":"
"1961","Ukraine","Mean age at first marriage - males",":"
"1961","Ukraine","Mean age at first marriage - females",":"
"1961","Ukraine","Total first marriage rate - males",":"
"1961","Ukraine","Total first marriage rate - females",":"
"1961","Armenia","Mean age at first marriage - males",":"
"1961","Armenia","Mean age at first marriage - females",":"
"1961","Armenia","Total first marriage rate - males",":"
"1961","Armenia","Total first marriage rate - females",":"
"1961","Azerbaijan","Mean age at first marriage - males",":"
"1961","Azerbaijan","Mean age at first marriage - females",":"
"1961","Azerbaijan","Total first marriage rate - males",":"
"1961","Azerbaijan","Total first marriage rate - females",":"
"1961","Georgia","Mean age at first marriage - males",":"
"1961","Georgia","Mean age at first marriage - females",":"
"1961","Georgia","Total first marriage rate - males",":"
"1961","Georgia","Total first marriage rate - females",":"
"1962","Belgium","Mean age at first marriage - males",":"
"1962","Belgium","Mean age at first marriage - females",":"
"1962","Belgium","Total first marriage rate - males",":"
"1962","Belgium","Total first marriage rate - females",":"
"1962","Bulgaria","Mean age at first marriage - males",":"
"1962","Bulgaria","Mean age at first marriage - females",":"
"1962","Bulgaria","Total first marriage rate - males",":"
"1962","Bulgaria","Total first marriage rate - females",":"
"1962","Czechia","Mean age at first marriage - males",":"
"1962","Czechia","Mean age at first marriage - females",":"
"1962","Czechia","Total first marriage rate - males",":"
"1962","Czechia","Total first marriage rate - females",":"
"1962","Denmark","Mean age at first marriage - males",":"
"1962","Denmark","Mean age at first marriage - females",":"
"1962","Denmark","Total first marriage rate - males",":"
"1962","Denmark","Total first marriage rate - females",":"
"1962","Germany including former GDR","Mean age at first marriage - males",":"
"1962","Germany including former GDR","Mean age at first marriage - females",":"
"1962","Germany including former GDR","Total first marriage rate - males",":"
"1962","Germany including former GDR","Total first marriage rate - females",":"
"1962","Estonia","Mean age at first marriage - males",":"
"1962","Estonia","Mean age at first marriage - females",":"
"1962","Estonia","Total first marriage rate - males",":"
"1962","Estonia","Total first marriage rate - females",":"
"1962","Ireland","Mean age at first marriage - males",":"
"1962","Ireland","Mean age at first marriage - females",":"
"1962","Ireland","Total first marriage rate - males",":"
"1962","Ireland","Total first marriage rate - females",":"
"1962","Greece","Mean age at first marriage - males",":"
"1962","Greece","Mean age at first marriage - females",":"
"1962","Greece","Total first marriage rate - males",":"
"1962","Greece","Total first marriage rate - females",":"
"1962","Spain","Mean age at first marriage - males",":"
"1962","Spain","Mean age at first marriage - females",":"
"1962","Spain","Total first marriage rate - males",":"
"1962","Spain","Total first marriage rate - females",":"
"1962","France","Mean age at first marriage - males",":"
"1962","France","Mean age at first marriage - females",":"
"1962","France","Total first marriage rate - males",":"
"1962","France","Total first marriage rate - females",":"
"1962","France (metropolitan)","Mean age at first marriage - males",":"
"1962","France (metropolitan)","Mean age at first marriage - females",":"
"1962","France (metropolitan)","Total first marriage rate - males",":"
"1962","France (metropolitan)","Total first marriage rate - females",":"
"1962","Croatia","Mean age at first marriage - males",":"
"1962","Croatia","Mean age at first marriage - females",":"
"1962","Croatia","Total first marriage rate - males",":"
"1962","Croatia","Total first marriage rate - females",":"
"1962","Italy","Mean age at first marriage - males",":"
"1962","Italy","Mean age at first marriage - females",":"
"1962","Italy","Total first marriage rate - males",":"
"1962","Italy","Total first marriage rate - females",":"
"1962","Cyprus","Mean age at first marriage - males",":"
"1962","Cyprus","Mean age at first marriage - females",":"
"1962","Cyprus","Total first marriage rate - males",":"
"1962","Cyprus","Total first marriage rate - females",":"
"1962","Latvia","Mean age at first marriage - males",":"
"1962","Latvia","Mean age at first marriage - females",":"
"1962","Latvia","Total first marriage rate - males",":"
"1962","Latvia","Total first marriage rate - females",":"
"1962","Lithuania","Mean age at first marriage - males",":"
"1962","Lithuania","Mean age at first marriage - females",":"
"1962","Lithuania","Total first marriage rate - males",":"
"1962","Lithuania","Total first marriage rate - females",":"
"1962","Luxembourg","Mean age at first marriage - males",":"
"1962","Luxembourg","Mean age at first marriage - females",":"
"1962","Luxembourg","Total first marriage rate - males",":"
"1962","Luxembourg","Total first marriage rate - females",":"
"1962","Hungary","Mean age at first marriage - males",":"
"1962","Hungary","Mean age at first marriage - females",":"
"1962","Hungary","Total first marriage rate - males",":"
"1962","Hungary","Total first marriage rate - females",":"
"1962","Malta","Mean age at first marriage - males",":"
"1962","Malta","Mean age at first marriage - females",":"
"1962","Malta","Total first marriage rate - males",":"
"1962","Malta","Total first marriage rate - females",":"
"1962","Netherlands","Mean age at first marriage - males",":"
"1962","Netherlands","Mean age at first marriage - females",":"
"1962","Netherlands","Total first marriage rate - males",":"
"1962","Netherlands","Total first marriage rate - females",":"
"1962","Austria","Mean age at first marriage - males",":"
"1962","Austria","Mean age at first marriage - females",":"
"1962","Austria","Total first marriage rate - males",":"
"1962","Austria","Total first marriage rate - females",":"
"1962","Poland","Mean age at first marriage - males",":"
"1962","Poland","Mean age at first marriage - females",":"
"1962","Poland","Total first marriage rate - males",":"
"1962","Poland","Total first marriage rate - females",":"
"1962","Portugal","Mean age at first marriage - males",":"
"1962","Portugal","Mean age at first marriage - females",":"
"1962","Portugal","Total first marriage rate - males",":"
"1962","Portugal","Total first marriage rate - females",":"
"1962","Romania","Mean age at first marriage - males",":"
"1962","Romania","Mean age at first marriage - females",":"
"1962","Romania","Total first marriage rate - males",":"
"1962","Romania","Total first marriage rate - females",":"
"1962","Slovenia","Mean age at first marriage - males",":"
"1962","Slovenia","Mean age at first marriage - females",":"
"1962","Slovenia","Total first marriage rate - males",":"
"1962","Slovenia","Total first marriage rate - females",":"
"1962","Slovakia","Mean age at first marriage - males",":"
"1962","Slovakia","Mean age at first marriage - females",":"
"1962","Slovakia","Total first marriage rate - males",":"
"1962","Slovakia","Total first marriage rate - females",":"
"1962","Finland","Mean age at first marriage - males",":"
"1962","Finland","Mean age at first marriage - females",":"
"1962","Finland","Total first marriage rate - males",":"
"1962","Finland","Total first marriage rate - females",":"
"1962","Sweden","Mean age at first marriage - males",":"
"1962","Sweden","Mean age at first marriage - females",":"
"1962","Sweden","Total first marriage rate - males",":"
"1962","Sweden","Total first marriage rate - females",":"
"1962","United Kingdom","Mean age at first marriage - males",":"
"1962","United Kingdom","Mean age at first marriage - females",":"
"1962","United Kingdom","Total first marriage rate - males",":"
"1962","United Kingdom","Total first marriage rate - females",":"
"1962","Iceland","Mean age at first marriage - males",":"
"1962","Iceland","Mean age at first marriage - females",":"
"1962","Iceland","Total first marriage rate - males",":"
"1962","Iceland","Total first marriage rate - females",":"
"1962","Liechtenstein","Mean age at first marriage - males",":"
"1962","Liechtenstein","Mean age at first marriage - females",":"
"1962","Liechtenstein","Total first marriage rate - males",":"
"1962","Liechtenstein","Total first marriage rate - females",":"
"1962","Norway","Mean age at first marriage - males",":"
"1962","Norway","Mean age at first marriage - females",":"
"1962","Norway","Total first marriage rate - males",":"
"1962","Norway","Total first marriage rate - females",":"
"1962","Switzerland","Mean age at first marriage - males",":"
"1962","Switzerland","Mean age at first marriage - females",":"
"1962","Switzerland","Total first marriage rate - males",":"
"1962","Switzerland","Total first marriage rate - females",":"
"1962","Montenegro","Mean age at first marriage - males",":"
"1962","Montenegro","Mean age at first marriage - females",":"
"1962","Montenegro","Total first marriage rate - males",":"
"1962","Montenegro","Total first marriage rate - females",":"
"1962","North Macedonia","Mean age at first marriage - males",":"
"1962","North Macedonia","Mean age at first marriage - females",":"
"1962","North Macedonia","Total first marriage rate - males",":"
"1962","North Macedonia","Total first marriage rate - females",":"
"1962","Albania","Mean age at first marriage - males",":"
"1962","Albania","Mean age at first marriage - females",":"
"1962","Albania","Total first marriage rate - males",":"
"1962","Albania","Total first marriage rate - females",":"
"1962","Serbia","Mean age at first marriage - males",":"
"1962","Serbia","Mean age at first marriage - females",":"
"1962","Serbia","Total first marriage rate - males",":"
"1962","Serbia","Total first marriage rate - females",":"
"1962","Turkey","Mean age at first marriage - males",":"
"1962","Turkey","Mean age at first marriage - females",":"
"1962","Turkey","Total first marriage rate - males",":"
"1962","Turkey","Total first marriage rate - females",":"
"1962","Andorra","Mean age at first marriage - males",":"
"1962","Andorra","Mean age at first marriage - females",":"
"1962","Andorra","Total first marriage rate - males",":"
"1962","Andorra","Total first marriage rate - females",":"
"1962","Belarus","Mean age at first marriage - males",":"
"1962","Belarus","Mean age at first marriage - females",":"
"1962","Belarus","Total first marriage rate - males",":"
"1962","Belarus","Total first marriage rate - females",":"
"1962","Bosnia and Herzegovina","Mean age at first marriage - males",":"
"1962","Bosnia and Herzegovina","Mean age at first marriage - females",":"
"1962","Bosnia and Herzegovina","Total first marriage rate - males",":"
"1962","Bosnia and Herzegovina","Total first marriage rate - females",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - males",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age at first marriage - females",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - males",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Total first marriage rate - females",":"
"1962","Moldova","Mean age at first marriage - males",":"
"1962","Moldova","Mean age at first marriage - females",":"
"1962","Moldova","Total first marriage rate - males",":"
