"TIME","GEO","INDIC_DE","Value"
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces",":"
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces per 100 marriages",":"
"1960","Moldova","Divorces",":"
"1960","Moldova","Divorces per 100 marriages",":"
"1960","Monaco","Divorces",":"
"1960","Monaco","Divorces per 100 marriages",":"
"1960","Russia","Divorces",":"
"1960","Russia","Divorces per 100 marriages",":"
"1960","San Marino","Divorces",":"
"1960","San Marino","Divorces per 100 marriages",":"
"1960","Ukraine","Divorces",":"
"1960","Ukraine","Divorces per 100 marriages",":"
"1960","Armenia","Divorces",":"
"1960","Armenia","Divorces per 100 marriages",":"
"1960","Azerbaijan","Divorces",":"
"1960","Azerbaijan","Divorces per 100 marriages",":"
"1960","Georgia","Divorces",":"
"1960","Georgia","Divorces per 100 marriages",":"
"1961","Belgium","Divorces","4 607"
"1961","Belgium","Divorces per 100 marriages","7.4"
"1961","Bulgaria","Divorces","8 549"
"1961","Bulgaria","Divorces per 100 marriages","12.8"
"1961","Czechia","Divorces","13 939"
"1961","Czechia","Divorces per 100 marriages","18.8"
"1961","Denmark","Divorces","6 606"
"1961","Denmark","Divorces per 100 marriages","18.2"
"1961","Germany including former GDR","Divorces","75 396"
"1961","Germany including former GDR","Divorces per 100 marriages","10.8"
"1961","Estonia","Divorces","2 512"
"1961","Estonia","Divorces per 100 marriages","21.1"
"1961","Ireland","Divorces",":"
"1961","Ireland","Divorces per 100 marriages",":"
"1961","Greece","Divorces","2 804"
"1961","Greece","Divorces per 100 marriages","4.0"
"1961","Spain","Divorces",":"
"1961","Spain","Divorces per 100 marriages",":"
"1961","France","Divorces",":"
"1961","France","Divorces per 100 marriages",":"
"1961","France (metropolitan)","Divorces","30 809"
"1961","France (metropolitan)","Divorces per 100 marriages","9.8"
"1961","Croatia","Divorces","5 057"
"1961","Croatia","Divorces per 100 marriages","13.8"
"1961","Italy","Divorces",":"
"1961","Italy","Divorces per 100 marriages",":"
"1961","Cyprus","Divorces",":"
"1961","Cyprus","Divorces per 100 marriages",":"
"1961","Latvia","Divorces","5 188"
"1961","Latvia","Divorces per 100 marriages","22.9"
"1961","Lithuania","Divorces","2 572"
"1961","Lithuania","Divorces per 100 marriages","9.2"
"1961","Luxembourg","Divorces","119"
"1961","Luxembourg","Divorces per 100 marriages","5.4"
"1961","Hungary","Divorces","17 480"
"1961","Hungary","Divorces per 100 marriages","21.0"
"1961","Malta","Divorces",":"
"1961","Malta","Divorces per 100 marriages",":"
"1961","Netherlands","Divorces","5 704"
"1961","Netherlands","Divorces per 100 marriages","6.2"
"1961","Austria","Divorces","8 045"
"1961","Austria","Divorces per 100 marriages","13.4"
"1961","Poland","Divorces","16 800"
"1961","Poland","Divorces per 100 marriages","7.1"
"1961","Portugal","Divorces","756"
"1961","Portugal","Divorces per 100 marriages","1.0"
"1961","Romania","Divorces","33 373"
"1961","Romania","Divorces per 100 marriages","18.5"
"1961","Slovenia","Divorces","1 562"
"1961","Slovenia","Divorces per 100 marriages","10.8"
"1961","Slovakia","Divorces","2 488"
"1961","Slovakia","Divorces per 100 marriages","7.9"
"1961","Finland","Divorces","3 931"
"1961","Finland","Divorces per 100 marriages","11.5"
"1961","Sweden","Divorces","8 696"
"1961","Sweden","Divorces per 100 marriages","16.6"
"1961","United Kingdom","Divorces",":"
"1961","United Kingdom","Divorces per 100 marriages",":"
"1961","Iceland","Divorces","161"
"1961","Iceland","Divorces per 100 marriages","11.9"
"1961","Liechtenstein","Divorces",":"
"1961","Liechtenstein","Divorces per 100 marriages",":"
"1961","Norway","Divorces","2 465"
"1961","Norway","Divorces per 100 marriages","10.2"
"1961","Switzerland","Divorces","4 737"
"1961","Switzerland","Divorces per 100 marriages","11.2"
"1961","Montenegro","Divorces",":"
"1961","Montenegro","Divorces per 100 marriages",":"
"1961","North Macedonia","Divorces","796"
"1961","North Macedonia","Divorces per 100 marriages","6.7"
"1961","Albania","Divorces","1 314"
"1961","Albania","Divorces per 100 marriages","7.0"
"1961","Serbia","Divorces",":"
"1961","Serbia","Divorces per 100 marriages",":"
"1961","Turkey","Divorces",":"
"1961","Turkey","Divorces per 100 marriages",":"
"1961","Belarus","Divorces",":"
"1961","Belarus","Divorces per 100 marriages",":"
"1961","Bosnia and Herzegovina","Divorces",":"
"1961","Bosnia and Herzegovina","Divorces per 100 marriages",":"
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces",":"
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces per 100 marriages",":"
"1961","Moldova","Divorces",":"
"1961","Moldova","Divorces per 100 marriages",":"
"1961","Monaco","Divorces",":"
"1961","Monaco","Divorces per 100 marriages",":"
"1961","Russia","Divorces",":"
"1961","Russia","Divorces per 100 marriages",":"
"1961","San Marino","Divorces",":"
"1961","San Marino","Divorces per 100 marriages",":"
"1961","Ukraine","Divorces",":"
"1961","Ukraine","Divorces per 100 marriages",":"
"1961","Armenia","Divorces",":"
"1961","Armenia","Divorces per 100 marriages",":"
"1961","Azerbaijan","Divorces",":"
"1961","Azerbaijan","Divorces per 100 marriages",":"
"1961","Georgia","Divorces",":"
"1961","Georgia","Divorces per 100 marriages",":"
"1962","Belgium","Divorces","4 697"
"1962","Belgium","Divorces per 100 marriages","7.6"
"1962","Bulgaria","Divorces","8 113"
"1962","Bulgaria","Divorces per 100 marriages","12.5"
"1962","Czechia","Divorces","14 137"
"1962","Czechia","Divorces per 100 marriages","18.3"
"1962","Denmark","Divorces","6 409"
"1962","Denmark","Divorces per 100 marriages","17.1"
"1962","Germany including former GDR","Divorces","74 423"
"1962","Germany including former GDR","Divorces per 100 marriages","10.7"
"1962","Estonia","Divorces","2 532"
"1962","Estonia","Divorces per 100 marriages","22.9"
"1962","Ireland","Divorces",":"
"1962","Ireland","Divorces per 100 marriages",":"
"1962","Greece","Divorces","3 084"
"1962","Greece","Divorces per 100 marriages","4.4"
"1962","Spain","Divorces",":"
"1962","Spain","Divorces per 100 marriages",":"
"1962","France","Divorces",":"
"1962","France","Divorces per 100 marriages",":"
"1962","France (metropolitan)","Divorces","30 569"
"1962","France (metropolitan)","Divorces per 100 marriages","9.6"
"1962","Croatia","Divorces","4 883"
"1962","Croatia","Divorces per 100 marriages","13.5"
"1962","Italy","Divorces",":"
"1962","Italy","Divorces per 100 marriages",":"
"1962","Cyprus","Divorces",":"
"1962","Cyprus","Divorces per 100 marriages",":"
"1962","Latvia","Divorces","5 420"
"1962","Latvia","Divorces per 100 marriages","24.8"
"1962","Lithuania","Divorces","2 700"
"1962","Lithuania","Divorces per 100 marriages","10.1"
"1962","Luxembourg","Divorces","128"
"1962","Luxembourg","Divorces per 100 marriages","5.9"
"1962","Hungary","Divorces","17 410"
"1962","Hungary","Divorces per 100 marriages","21.4"
"1962","Malta","Divorces",":"
"1962","Malta","Divorces per 100 marriages",":"
"1962","Netherlands","Divorces","5 711"
"1962","Netherlands","Divorces per 100 marriages","6.2"
"1962","Austria","Divorces","7 969"
"1962","Austria","Divorces per 100 marriages","13.3"
"1962","Poland","Divorces","17 994"
"1962","Poland","Divorces per 100 marriages","7.9"
"1962","Portugal","Divorces","743"
"1962","Portugal","Divorces per 100 marriages","1.0"
"1962","Romania","Divorces","38 095"
"1962","Romania","Divorces per 100 marriages","20.6"
"1962","Slovenia","Divorces","1 532"
"1962","Slovenia","Divorces per 100 marriages","10.5"
"1962","Slovakia","Divorces","2 466"
"1962","Slovakia","Divorces per 100 marriages","8.0"
"1962","Finland","Divorces","4 004"
"1962","Finland","Divorces per 100 marriages","11.7"
"1962","Sweden","Divorces","8 849"
"1962","Sweden","Divorces per 100 marriages","16.4"
"1962","United Kingdom","Divorces",":"
"1962","United Kingdom","Divorces per 100 marriages",":"
"1962","Iceland","Divorces","126"
"1962","Iceland","Divorces per 100 marriages","9.3"
"1962","Liechtenstein","Divorces",":"
"1962","Liechtenstein","Divorces per 100 marriages",":"
"1962","Norway","Divorces","2 439"
"1962","Norway","Divorces per 100 marriages","10.1"
"1962","Switzerland","Divorces","4 724"
"1962","Switzerland","Divorces per 100 marriages","10.7"
"1962","Montenegro","Divorces",":"
"1962","Montenegro","Divorces per 100 marriages",":"
"1962","North Macedonia","Divorces","907"
"1962","North Macedonia","Divorces per 100 marriages","7.6"
"1962","Albania","Divorces","1 236"
"1962","Albania","Divorces per 100 marriages","9.6"
"1962","Serbia","Divorces",":"
"1962","Serbia","Divorces per 100 marriages",":"
"1962","Turkey","Divorces",":"
"1962","Turkey","Divorces per 100 marriages",":"
"1962","Belarus","Divorces",":"
"1962","Belarus","Divorces per 100 marriages",":"
"1962","Bosnia and Herzegovina","Divorces",":"
"1962","Bosnia and Herzegovina","Divorces per 100 marriages",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces per 100 marriages",":"
"1962","Moldova","Divorces",":"
"1962","Moldova","Divorces per 100 marriages",":"
"1962","Monaco","Divorces",":"
"1962","Monaco","Divorces per 100 marriages",":"
"1962","Russia","Divorces",":"
"1962","Russia","Divorces per 100 marriages",":"
"1962","San Marino","Divorces",":"
"1962","San Marino","Divorces per 100 marriages",":"
"1962","Ukraine","Divorces",":"
"1962","Ukraine","Divorces per 100 marriages",":"
"1962","Armenia","Divorces",":"
"1962","Armenia","Divorces per 100 marriages",":"
"1962","Azerbaijan","Divorces",":"
"1962","Azerbaijan","Divorces per 100 marriages",":"
"1962","Georgia","Divorces",":"
"1962","Georgia","Divorces per 100 marriages",":"
"1963","Belgium","Divorces","5 171"
"1963","Belgium","Divorces per 100 marriages","8.3"
"1963","Bulgaria","Divorces","8 285"
"1963","Bulgaria","Divorces per 100 marriages","12.5"
"1963","Czechia","Divorces","14 703"
"1963","Czechia","Divorces per 100 marriages","18.4"
"1963","Denmark","Divorces","6 460"
"1963","Denmark","Divorces per 100 marriages","16.7"
"1963","Germany including former GDR","Divorces","75 489"
"1963","Germany including former GDR","Divorces per 100 marriages","11.5"
"1963","Estonia","Divorces","2 771"
"1963","Estonia","Divorces per 100 marriages","25.3"
"1963","Ireland","Divorces",":"
"1963","Ireland","Divorces per 100 marriages",":"
"1963","Greece","Divorces","3 101"
"1963","Greece","Divorces per 100 marriages","4.0"
"1963","Spain","Divorces",":"
"1963","Spain","Divorces per 100 marriages",":"
"1963","France","Divorces",":"
"1963","France","Divorces per 100 marriages",":"
"1963","France (metropolitan)","Divorces","30 298"
"1963","France (metropolitan)","Divorces per 100 marriages","8.9"
"1963","Croatia","Divorces","5 114"
"1963","Croatia","Divorces per 100 marriages","15.1"
"1963","Italy","Divorces",":"
"1963","Italy","Divorces per 100 marriages",":"
"1963","Cyprus","Divorces",":"
"1963","Cyprus","Divorces per 100 marriages",":"
"1963","Latvia","Divorces","5 035"
"1963","Latvia","Divorces per 100 marriages","24.1"
"1963","Lithuania","Divorces","2 435"
"1963","Lithuania","Divorces per 100 marriages","9.6"
"1963","Luxembourg","Divorces","123"
"1963","Luxembourg","Divorces per 100 marriages","5.8"
"1963","Hungary","Divorces","18 364"
"1963","Hungary","Divorces per 100 marriages","21.8"
"1963","Malta","Divorces",":"
"1963","Malta","Divorces per 100 marriages",":"
"1963","Netherlands","Divorces","5 851"
"1963","Netherlands","Divorces per 100 marriages","6.2"
"1963","Austria","Divorces","8 150"
"1963","Austria","Divorces per 100 marriages","14.0"
"1963","Poland","Divorces","19 546"
"1963","Poland","Divorces per 100 marriages","8.9"
"1963","Portugal","Divorces","658"
"1963","Portugal","Divorces per 100 marriages","0.9"
"1963","Romania","Divorces","36 129"
"1963","Romania","Divorces per 100 marriages","20.7"
"1963","Slovenia","Divorces","1 550"
"1963","Slovenia","Divorces per 100 marriages","10.9"
"1963","Slovakia","Divorces","2 337"
"1963","Slovakia","Divorces per 100 marriages","7.6"
"1963","Finland","Divorces","4 188"
"1963","Finland","Divorces per 100 marriages","12.6"
"1963","Sweden","Divorces","8 496"
"1963","Sweden","Divorces per 100 marriages","15.9"
"1963","United Kingdom","Divorces",":"
"1963","United Kingdom","Divorces per 100 marriages",":"
"1963","Iceland","Divorces","196"
"1963","Iceland","Divorces per 100 marriages","13.5"
"1963","Liechtenstein","Divorces",":"
"1963","Liechtenstein","Divorces per 100 marriages",":"
"1963","Norway","Divorces","2 439"
"1963","Norway","Divorces per 100 marriages","10.1"
"1963","Switzerland","Divorces","4 711"
"1963","Switzerland","Divorces per 100 marriages","10.7"
"1963","Montenegro","Divorces",":"
"1963","Montenegro","Divorces per 100 marriages",":"
"1963","North Macedonia","Divorces","685"
"1963","North Macedonia","Divorces per 100 marriages","5.8"
"1963","Albania","Divorces","1 046"
"1963","Albania","Divorces per 100 marriages","7.9"
"1963","Serbia","Divorces",":"
"1963","Serbia","Divorces per 100 marriages",":"
"1963","Turkey","Divorces",":"
"1963","Turkey","Divorces per 100 marriages",":"
"1963","Belarus","Divorces",":"
"1963","Belarus","Divorces per 100 marriages",":"
"1963","Bosnia and Herzegovina","Divorces",":"
"1963","Bosnia and Herzegovina","Divorces per 100 marriages",":"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces",":"
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces per 100 marriages",":"
"1963","Moldova","Divorces",":"
"1963","Moldova","Divorces per 100 marriages",":"
"1963","Monaco","Divorces",":"
"1963","Monaco","Divorces per 100 marriages",":"
"1963","Russia","Divorces",":"
"1963","Russia","Divorces per 100 marriages",":"
"1963","San Marino","Divorces",":"
"1963","San Marino","Divorces per 100 marriages",":"
"1963","Ukraine","Divorces",":"
"1963","Ukraine","Divorces per 100 marriages",":"
"1963","Armenia","Divorces",":"
"1963","Armenia","Divorces per 100 marriages",":"
"1963","Azerbaijan","Divorces",":"
"1963","Azerbaijan","Divorces per 100 marriages",":"
"1963","Georgia","Divorces",":"
"1963","Georgia","Divorces per 100 marriages",":"
"1964","Belgium","Divorces","5 470"
"1964","Belgium","Divorces per 100 marriages","8.4"
"1964","Bulgaria","Divorces","8 635"
"1964","Bulgaria","Divorces per 100 marriages","13.0"
"1964","Czechia","Divorces","14 446"
"1964","Czechia","Divorces per 100 marriages","17.9"
"1964","Denmark","Divorces","6 483"
"1964","Denmark","Divorces per 100 marriages","16.4"
"1964","Germany including former GDR","Divorces","83 194"
"1964","Germany including former GDR","Divorces per 100 marriages","13.0"
"1964","Estonia","Divorces","3 133"
"1964","Estonia","Divorces per 100 marriages","29.0"
"1964","Ireland","Divorces",":"
"1964","Ireland","Divorces per 100 marriages",":"
"1964","Greece","Divorces","3 279"
"1964","Greece","Divorces per 100 marriages","4.3"
"1964","Spain","Divorces",":"
"1964","Spain","Divorces per 100 marriages",":"
"1964","France","Divorces",":"
"1964","France","Divorces per 100 marriages",":"
"1964","France (metropolitan)","Divorces","33 250"
"1964","France (metropolitan)","Divorces per 100 marriages","9.6"
"1964","Croatia","Divorces","5 217"
"1964","Croatia","Divorces per 100 marriages","14.5"
"1964","Italy","Divorces",":"
"1964","Italy","Divorces per 100 marriages",":"
"1964","Cyprus","Divorces","112"
"1964","Cyprus","Divorces per 100 marriages","4.3"
"1964","Latvia","Divorces","5 140"
"1964","Latvia","Divorces per 100 marriages","26.8"
"1964","Lithuania","Divorces","2 578"
"1964","Lithuania","Divorces per 100 marriages","10.2"
"1964","Luxembourg","Divorces","140"
"1964","Luxembourg","Divorces per 100 marriages","6.4"
"1964","Hungary","Divorces","19 700"
"1964","Hungary","Divorces per 100 marriages","22.5"
"1964","Malta","Divorces",":"
"1964","Malta","Divorces per 100 marriages",":"
"1964","Netherlands","Divorces","6 203"
"1964","Netherlands","Divorces per 100 marriages","6.0"
"1964","Austria","Divorces","8 390"
"1964","Austria","Divorces per 100 marriages","14.6"
"1964","Poland","Divorces","20 877"
"1964","Poland","Divorces per 100 marriages","9.1"
"1964","Portugal","Divorces","678"
"1964","Portugal","Divorces per 100 marriages","0.9"
"1964","Romania","Divorces","35 145"
"1964","Romania","Divorces per 100 marriages","20.7"
"1964","Slovenia","Divorces","1 671"
"1964","Slovenia","Divorces per 100 marriages","11.4"
"1964","Slovakia","Divorces","2 356"
"1964","Slovakia","Divorces per 100 marriages","7.8"
"1964","Finland","Divorces","4 458"
"1964","Finland","Divorces per 100 marriages","12.9"
"1964","Sweden","Divorces","9 169"
"1964","Sweden","Divorces per 100 marriages","15.7"
"1964","United Kingdom","Divorces",":"
"1964","United Kingdom","Divorces per 100 marriages",":"
"1964","Iceland","Divorces","174"
"1964","Iceland","Divorces per 100 marriages","11.1"
"1964","Liechtenstein","Divorces",":"
"1964","Liechtenstein","Divorces per 100 marriages",":"
"1964","Norway","Divorces","2 556"
"1964","Norway","Divorces per 100 marriages","10.2"
"1964","Switzerland","Divorces","4 865"
"1964","Switzerland","Divorces per 100 marriages","11.0"
"1964","Montenegro","Divorces",":"
"1964","Montenegro","Divorces per 100 marriages",":"
"1964","North Macedonia","Divorces","610"
"1964","North Macedonia","Divorces per 100 marriages","4.5"
"1964","Albania","Divorces","1 104"
"1964","Albania","Divorces per 100 marriages","8.5"
"1964","Serbia","Divorces",":"
"1964","Serbia","Divorces per 100 marriages",":"
"1964","Turkey","Divorces",":"
"1964","Turkey","Divorces per 100 marriages",":"
"1964","Belarus","Divorces",":"
"1964","Belarus","Divorces per 100 marriages",":"
"1964","Bosnia and Herzegovina","Divorces",":"
"1964","Bosnia and Herzegovina","Divorces per 100 marriages",":"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces",":"
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces per 100 marriages",":"
"1964","Moldova","Divorces",":"
"1964","Moldova","Divorces per 100 marriages",":"
"1964","Monaco","Divorces",":"
"1964","Monaco","Divorces per 100 marriages",":"
"1964","Russia","Divorces",":"
"1964","Russia","Divorces per 100 marriages",":"
"1964","San Marino","Divorces",":"
"1964","San Marino","Divorces per 100 marriages",":"
"1964","Ukraine","Divorces",":"
"1964","Ukraine","Divorces per 100 marriages",":"
"1964","Armenia","Divorces",":"
"1964","Armenia","Divorces per 100 marriages",":"
"1964","Azerbaijan","Divorces",":"
"1964","Azerbaijan","Divorces per 100 marriages",":"
"1964","Georgia","Divorces",":"
"1964","Georgia","Divorces per 100 marriages",":"
"1965","Belgium","Divorces","5 520"
"1965","Belgium","Divorces per 100 marriages","8.3"
"1965","Bulgaria","Divorces","8 679"
"1965","Bulgaria","Divorces per 100 marriages","13.2"
"1965","Czechia","Divorces","16 196"
"1965","Czechia","Divorces per 100 marriages","19.8"
"1965","Denmark","Divorces","6 527"
"1965","Denmark","Divorces per 100 marriages","15.7"
"1965","Germany including former GDR","Divorces","85 305"
"1965","Germany including former GDR","Divorces per 100 marriages","13.7"
"1965","Estonia","Divorces","2 966"
"1965","Estonia","Divorces per 100 marriages","28.1"
"1965","Ireland","Divorces",":"
"1965","Ireland","Divorces per 100 marriages",":"
"1965","Greece","Divorces","3 505"
"1965","Greece","Divorces per 100 marriages","4.3"
"1965","Spain","Divorces",":"
"1965","Spain","Divorces per 100 marriages",":"
"1965","France","Divorces",":"
"1965","France","Divorces per 100 marriages",":"
"1965","France (metropolitan)","Divorces","34 877"
"1965","France (metropolitan)","Divorces per 100 marriages","10.1"
"1965","Croatia","Divorces","5 663"
"1965","Croatia","Divorces per 100 marriages","14.7"
"1965","Italy","Divorces",":"
"1965","Italy","Divorces per 100 marriages",":"
"1965","Cyprus","Divorces","141"
"1965","Cyprus","Divorces per 100 marriages","3.1"
"1965","Latvia","Divorces","6 286"
"1965","Latvia","Divorces per 100 marriages","31.4"
"1965","Lithuania","Divorces","2 611"
"1965","Lithuania","Divorces per 100 marriages","10.5"
"1965","Luxembourg","Divorces","146"
"1965","Luxembourg","Divorces per 100 marriages","6.7"
"1965","Hungary","Divorces","20 363"
"1965","Hungary","Divorces per 100 marriages","22.7"
"1965","Malta","Divorces",":"
"1965","Malta","Divorces per 100 marriages",":"
"1965","Netherlands","Divorces","6 206"
"1965","Netherlands","Divorces per 100 marriages","5.7"
"1965","Austria","Divorces","8 423"
"1965","Austria","Divorces per 100 marriages","14.8"
"1965","Poland","Divorces","23 557"
"1965","Poland","Divorces per 100 marriages","11.8"
"1965","Portugal","Divorces","695"
"1965","Portugal","Divorces per 100 marriages","0.9"
"1965","Romania","Divorces","36 914"
"1965","Romania","Divorces per 100 marriages","22.5"
"1965","Slovenia","Divorces","1 841"
"1965","Slovenia","Divorces per 100 marriages","12.2"
"1965","Slovakia","Divorces","2 506"
"1965","Slovakia","Divorces per 100 marriages","8.2"
"1965","Finland","Divorces","4 594"
"1965","Finland","Divorces per 100 marriages","12.7"
"1965","Sweden","Divorces","9 563"
"1965","Sweden","Divorces per 100 marriages","15.9"
"1965","United Kingdom","Divorces","37 785"
"1965","United Kingdom","Divorces per 100 marriages","9.0"
"1965","Iceland","Divorces","164"
"1965","Iceland","Divorces per 100 marriages","10.5"
"1965","Liechtenstein","Divorces",":"
"1965","Liechtenstein","Divorces per 100 marriages",":"
"1965","Norway","Divorces","2 581"
"1965","Norway","Divorces per 100 marriages","10.7"
"1965","Switzerland","Divorces","4 977"
"1965","Switzerland","Divorces per 100 marriages","11.0"
"1965","Montenegro","Divorces",":"
"1965","Montenegro","Divorces per 100 marriages",":"
"1965","North Macedonia","Divorces","754"
"1965","North Macedonia","Divorces per 100 marriages","5.6"
"1965","Albania","Divorces","1 028"
"1965","Albania","Divorces per 100 marriages","7.4"
"1965","Serbia","Divorces",":"
"1965","Serbia","Divorces per 100 marriages",":"
"1965","Turkey","Divorces",":"
"1965","Turkey","Divorces per 100 marriages",":"
"1965","Belarus","Divorces",":"
"1965","Belarus","Divorces per 100 marriages",":"
"1965","Bosnia and Herzegovina","Divorces",":"
"1965","Bosnia and Herzegovina","Divorces per 100 marriages",":"
"1965","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces",":"
"1965","Kosovo (under United Nations Security Council Resolution 1244/99)","Divorces per 100 marriages",":"
"1965","Moldova","Divorces",":"
"1965","Moldova","Divorces per 100 marriages",":"
"1965","Monaco","Divorces",":"
"1965","Monaco","Divorces per 100 marriages",":"
"1965","Russia","Divorces",":"
"1965","Russia","Divorces per 100 marriages",":"
"1965","San Marino","Divorces",":"
"1965","San Marino","Divorces per 100 marriages",":"
"1965","Ukraine","Divorces",":"
"1965","Ukraine","Divorces per 100 marriages",":"
"1965","Armenia","Divorces",":"
"1965","Armenia","Divorces per 100 marriages",":"
"1965","Azerbaijan","Divorces",":"
"1965","Azerbaijan","Divorces per 100 marriages",":"
"1965","Georgia","Divorces",":"
"1965","Georgia","Divorces per 100 marriages",":"
"1966","Belgium","Divorces","5 826"
"1966","Belgium","Divorces per 100 marriages","8.5"
"1966","Bulgaria","Divorces","8 608"
"1966","Bulgaria","Divorces per 100 marriages","12.8"
"1966","Czechia","Divorces","17 435"
"1966","Czechia","Divorces per 100 marriages","20.6"
"1966","Denmark","Divorces","6 726"
"1966","Denmark","Divorces per 100 marriages","16.2"
"1966","Germany including former GDR","Divorces","86 694"
"1966","Germany including former GDR","Divorces per 100 marriages","14.3"
"1966","Estonia","Divorces","4 149"
"1966","Estonia","Divorces per 100 marriages","36.8"
"1966","Ireland","Divorces",":"
"1966","Ireland","Divorces per 100 marriages",":"
"1966","Greece","Divorces","3 366"
"1966","Greece","Divorces per 100 marriages","4.7"
"1966","Spain","Divorces",":"
"1966","Spain","Divorces per 100 marriages",":"
"1966","France","Divorces",":"
"1966","France","Divorces per 100 marriages",":"
"1966","France (metropolitan)","Divorces","36 732"
"1966","France (metropolitan)","Divorces per 100 marriages","10.8"
"1966","Croatia","Divorces","5 390"
"1966","Croatia","Divorces per 100 marriages","14.6"
"1966","Italy","Divorces",":"
"1966","Italy","Divorces per 100 marriages",":"
"1966","Cyprus","Divorces","128"
"1966","Cyprus","Divorces per 100 marriages","2.9"
"1966","Latvia","Divorces","10 884"
"1966","Latvia","Divorces per 100 marriages","48.8"
"1966","Lithuania","Divorces","5 370"
"1966","Lithuania","Divorces per 100 marriages","19.3"
"1966","Luxembourg","Divorces","186"
